"D" "ssb0" "ssb1" "sigmass" "logLik" "AIC" "maxgrad"
5681.21471497 173.625554956 -3.20985370787 6.34163007984 -4449.24 8906.48 -1.32947e-05
4841.07846885 172.299271321 -3.00789192128 6.25330734963 -3801.96 7611.92 -0.00045463
5696.15599171 172.104856343 -3.0078402346 6.1599144359 -4470.87 8949.74 -0.00634777
4920.48027522 171.99529669 -2.96315135395 6.20527866766 -3915.14 7838.28 -0.000120726
5772.79815906 173.498546902 -3.16728535759 6.0787091502 -4485.54 8979.08 -8.95677e-07
5461.0258281 173.054840578 -3.08339382896 6.09800062989 -4318.84 8645.68 -0.000629401
5419.98036419 172.889776057 -3.09567831705 6.2827585934 -4355.26 8718.52 -0.00247849
5263.13121632 173.45799843 -3.13740302912 6.0681310835 -4181.59 8371.18 -0.00099847
5283.49138494 172.696196462 -3.09411355322 6.27803466659 -4098.39 8204.78 -3.24686e-07
5191.74354116 172.217835089 -2.98611787304 6.00215696316 -4182.34 8372.68 -0.00122775
5681.95809557 173.326696377 -3.17599922637 6.39000593015 -4444.57 8897.14 -2.42117e-05
5665.75188857 173.288850944 -3.12944271011 6.24827474628 -4533.62 9075.24 -6.81277e-06
5337.0754827 173.30571719 -3.14041606706 6.37469066378 -4227.67 8463.34 -1.49357e-05
5554.00610687 173.454564374 -3.16253614599 6.13404719605 -4373.2 8754.4 -1.65412e-06
5175.45738556 173.482533956 -3.1253370072 6.18360165365 -4152.42 8312.84 -0.00194161
5210.52471106 172.976569098 -3.08078300455 6.17170512286 -4175.3 8358.6 -1.11401e-06
5086.98108603 172.898793085 -3.10811157815 6.1778938724 -4021.07 8050.14 -3.36688e-05
5135.40066397 174.080576833 -3.29029251419 6.25861995427 -4032.73 8073.46 -0.00161146
5436.47551295 172.629573851 -3.0352274866 6.1093810201 -4270.29 8548.58 -2.04649e-06
5338.95952827 173.119045034 -3.12593584541 6.37477473342 -4206.68 8421.36 -2.56686e-05
5503.62288454 173.482384457 -3.20308933651 6.34367116324 -4283.09 8574.18 -0.000179081
5703.63505585 172.454052735 -2.99765696237 5.95569966604 -4595.23 9198.46 -2.90611e-06
5867.09540759 173.161884193 -3.13103780937 6.29120342107 -4724.81 9457.62 -2.68422e-05
5229.04552043 172.525722863 -3.08011049993 6.34517946475 -4076.85 8161.7 -0.000384405
5570.08786439 173.530953954 -3.13347721699 6.05695474266 -4481.62 8971.24 -6.01307e-05
5261.75217321 172.207969338 -2.99794918708 6.3115805443 -4266.63 8541.26 -0.00165019
5425.51862057 173.995166791 -3.30332185777 6.32320878918 -4109.93 8227.86 -2.13277e-06
5222.89682036 172.320916012 -2.99413318938 6.18557658734 -4206.39 8420.78 -3.52556e-07
5393.15381528 172.613071286 -3.03545561814 6.27088753493 -4441.3 8890.6 -5.98347e-06
5280.70266769 173.505298944 -3.19500922858 6.187183217 -4033.26 8074.52 -9.38549e-05
5034.14551604 173.156684886 -3.1371022743 6.35031997597 -3959.63 7927.26 -3.72715e-06
5698.72886527 172.946493428 -3.06671942288 6.06343324431 -4543.98 9095.96 -3.13238e-06
5326.93683888 172.472567273 -3.05611257232 6.23441573555 -4151.14 8310.28 -3.11203e-06
5584.64670974 172.317220599 -3.02982960587 6.25027398218 -4442.46 8892.92 -2.07313e-05
4967.78093712 174.107718918 -3.25832932152 6.34842508438 -3912.09 7832.18 -5.00142e-05
5868.67299213 172.381426519 -3.02480084735 6.05129466713 -4632.58 9273.16 -2.61235e-05
5291.03491777 172.761439248 -3.02707438077 5.99222901162 -4217.3 8442.6 -6.66194e-07
5282.0111218 172.57390631 -3.0061957255 5.96915471107 -4285.97 8579.94 -2.54075e-05
5341.39972807 172.892579884 -3.08494086288 6.22527477928 -4254.55 8517.1 -8.01716e-06
5308.95778347 173.235841293 -3.13826303322 6.18590661595 -4192.69 8393.38 -2.47445e-05
4880.00812012 173.125172164 -3.09990239137 6.00694722194 -3833.77 7675.54 -7.3353e-05
5151.69726275 174.203198239 -3.2131402071 5.97612793046 -4119.54 8247.08 -3.26345e-05
5603.71553693 172.720405264 -3.09298652102 6.08704011527 -4359.75 8727.5 -5.33974e-06
5307.18591475 172.739903862 -3.08806777873 6.26259814525 -4154.26 8316.52 -1.92738e-05
5287.20368198 172.939604498 -3.02890929425 6.19423588656 -4381.62 8771.24 -1.98979e-05
5382.45365 172.599513112 -3.03757146998 6.02956573524 -4228.29 8464.58 -0.000120469
4917.4169045 172.724127349 -3.00861022018 5.8360423798 -3879.77 7767.54 -0.00233321
5849.78627014 172.928249186 -3.14707097528 6.39655031049 -4579.44 9166.88 -2.52804e-05
5076.10093977 173.413484859 -3.10854309266 6.10214925901 -4059.23 8126.46 -0.00173063
5158.45273172 173.643803638 -3.18737282933 6.3034397657 -4006.31 8020.62 -0.000222504
5318.56546757 173.007022912 -3.05943021017 5.78233126571 -4284.75 8577.5 -9.18072e-05
5228.46153987 172.586280123 -3.06844170246 5.96953443238 -3999.98 8007.96 -4.34768e-06
5396.55690608 173.349885838 -3.20824001509 6.46234310341 -4158.25 8324.5 -0.00142409
5686.98390651 172.51701885 -3.06067694244 6.2893724396 -4553.95 9115.9 -5.68587e-05
4874.79325512 172.978068086 -3.04649489456 6.11955225168 -3998.45 8004.9 -2.14687e-05
5071.00267206 172.371077905 -3.02542275922 6.11740174856 -4014.87 8037.74 -7.8555e-05
5294.95092715 173.573999532 -3.12966028849 6.0545757947 -4248.28 8504.56 -2.52047e-05
5089.23275456 172.671861314 -3.0803297404 6.30454925707 -3974.84 7957.68 -5.59223e-05
5628.81053292 173.479575022 -3.17068009197 6.25398002496 -4455.87 8919.74 -0.00361032
5384.10972636 172.80438624 -3.13188590569 6.25432218622 -4167.93 8343.86 -1.81845e-05
5095.3087509 173.131181713 -3.0432841172 5.86349855145 -4209.59 8427.18 -0.000951586
4830.95810856 172.598306171 -2.98013515956 6.13400541544 -3987.46 7982.92 -0.00215974
5822.0305511 173.062058197 -3.09552972644 6.07925502918 -4605.94 9219.88 -1.68568e-06
5034.38604356 173.938057194 -3.22971118595 5.95794884395 -3871.64 7751.28 -0.00706786
5279.32938875 172.553665511 -3.00476861196 6.15300670953 -4234.92 8477.84 -4.62134e-06
5282.9170663 173.417050011 -3.14615297402 6.30232507532 -4299.32 8606.64 -0.00428546
5152.51871387 173.284565393 -3.10120019249 5.95264807401 -4138.39 8284.78 -0.000125948
5264.31930911 172.402604832 -3.00272419891 6.33165605162 -4302.86 8613.72 -0.00367697
5197.28499023 171.445967242 -2.92601942989 6.1945764254 -4042.26 8092.52 -2.31296e-06
5456.51755703 172.897445574 -3.13440220687 6.41282361612 -4338.01 8684.02 -3.87888e-05
5184.74148618 172.511094706 -3.04379475651 6.22404417691 -4153.15 8314.3 -2.96166e-05
5526.82791952 174.205977011 -3.2695840667 6.10618286019 -4321.66 8651.32 -1.42043e-05
5403.73762092 173.417767533 -3.19960672366 6.35272298076 -4203.85 8415.7 -8.3938e-07
5363.03408895 173.150577284 -3.18098279645 6.28319803943 -4036.05 8080.1 -8.44961e-06
5177.75324383 172.998276629 -3.04463403969 6.28065616731 -4271.53 8551.06 -1.0841e-05
5306.48469993 173.274193369 -3.12636040987 6.17060650507 -4193.47 8394.94 -0.00287293
5380.80868889 172.847972536 -3.11131604881 6.20484507379 -4216.62 8441.24 -8.68072e-05
5746.9140754 172.454759669 -3.00696312497 6.28237969262 -4651.74 9311.48 -2.33015e-05
4797.7051088 172.540487966 -2.99246150443 6.10646502153 -3923.4 7854.8 -0.000570741
5456.74651269 173.494113738 -3.22930911242 6.24478839187 -4184.64 8377.28 -1.72507e-06
5119.07068072 172.989738653 -3.11286440305 6.18896715457 -4056.92 8121.84 -2.14983e-06
5065.98447356 173.169771099 -3.07208063779 5.90337958969 -4181.22 8370.44 -0.000515636
5365.61434957 172.781932306 -3.07164980167 6.14396957236 -4226.2 8460.4 -0.00291475
4865.02351419 172.558653203 -3.00919414649 6.31987439128 -3938.13 7884.26 -1.02321e-05
4974.30865822 173.012483449 -3.07589353147 6.22901621648 -3937.28 7882.56 -1.93361e-05
5725.71036881 173.084080387 -3.08614129182 6.14962007098 -4563.15 9134.3 -0.00416683
4621.02743606 173.272453367 -3.09195649168 6.15927731404 -3759.1 7526.2 -4.95132e-05
5627.46370931 172.550876351 -3.05106119136 6.13516602646 -4403.9 8815.8 -9.63243e-06
4858.70648306 172.551684965 -3.02834275522 6.33193617461 -3909.31 7826.62 -1.59653e-05
5049.6174285 173.507203002 -3.08918287788 6.0485979119 -4120.38 8248.76 -0.000142985
5243.29491735 172.3754057 -3.00688605795 6.39414532572 -4331.97 8671.94 -1.79206e-05
5361.76232481 172.672914433 -3.03156531757 6.06072879198 -4353.6 8715.2 -0.000311605
5231.87141022 172.491062344 -3.01348527918 5.79144578608 -4122.28 8252.56 -3.76933e-05
4904.25431732 172.703207897 -3.01802089944 6.06144142772 -4016.81 8041.62 -0.000533515
5392.09646377 173.583628303 -3.19069934835 6.61504201329 -4332.14 8672.28 -4.80621e-06
5475.34808854 172.843845904 -3.04489311642 5.83770000714 -4368.24 8744.48 -0.00523151
5673.13969416 173.527823032 -3.1761435053 6.11680910265 -4388.14 8784.28 -0.00562385
4649.07349991 172.889286177 -3.04475550692 6.31102090186 -3814.54 7637.08 -0.00446218
5306.70374803 173.298598295 -3.1239412982 6.49318201706 -4296.32 8600.64 -1.02033e-05
5882.67303079 172.946719587 -3.08540137177 6.02709237082 -4738.99 9485.98 -4.93744e-05
5106.7306613 173.278425141 -3.1437429902 6.22552440637 -4030.04 8068.08 -0.00152454
5230.64349147 173.351169519 -3.07221672395 5.90655179512 -4225.08 8458.16 -0.00126729
5377.3599941 173.644477595 -3.19843006193 6.17318904445 -4256.96 8521.92 -0.00243528
5501.3645225 172.793142278 -3.1163171177 6.46097241918 -4350.54 8709.08 -6.36955e-06
5095.70829899 173.240070856 -3.13804839661 6.0031881884 -3984.2 7976.4 -4.08033e-05
5545.42879436 172.802300187 -3.08690156246 6.2897197397 -4472.69 8953.38 -0.000487928
5144.92568569 172.210792253 -2.95630846643 6.27093887314 -4255.49 8518.98 -0.00150226
5165.82288791 173.087242048 -3.12256002988 6.28790615611 -4047.42 8102.84 -6.91849e-05
4841.21964167 172.835997173 -3.00594980762 6.13356487217 -3932.26 7872.52 -0.00093584
5647.19292099 172.377554603 -2.99659653751 6.33851943648 -4474.52 8957.04 -0.000142089
5395.35380898 173.125735787 -3.16973151247 6.40578493912 -4222.55 8453.1 -0.00582924
5279.6692474 173.032629636 -3.06878882604 6.14330287096 -4289.73 8587.46 -0.000777166
4610.19138632 174.060888861 -3.26701638219 6.51916099514 -3622.03 7252.06 -6.57173e-05
5129.81365269 173.454533267 -3.09817426942 6.3004848067 -4243.22 8494.44 -4.33585e-05
5504.78091167 173.404528987 -3.15960914904 6.23073529142 -4437.15 8882.3 -3.39055e-05
4869.97681184 173.261547423 -3.09425724104 6.13949799462 -3919.19 7846.38 -2.37553e-07
4893.78280206 172.884514387 -3.06532272863 6.07013289971 -3938.09 7884.18 -0.000680653
4969.44463302 172.812513274 -3.02717318426 5.92856012873 -4058.77 8125.54 -5.39982e-05
5139.10928547 173.26257179 -3.10275780447 6.32223757535 -4126.9 8261.8 -1.05836e-05
5083.51514729 172.471834688 -2.97501930295 6.0451339533 -4187.21 8382.42 -0.000497864
5593.51342336 172.587525345 -3.09871625034 6.47539730804 -4465.07 8938.14 -6.75375e-07
5392.51158464 173.883682232 -3.27524514113 6.52374541623 -4244.96 8497.92 -6.88947e-05
5502.76124771 173.721758253 -3.2043615436 6.3734850464 -4310.8 8629.6 -9.55179e-06
5027.63908641 173.340972227 -3.10439165279 6.22950525244 -4101.84 8211.68 -0.000123191
4497.08367857 172.74447928 -3.06458949752 6.25760491778 -3612.23 7232.46 -0.00204868
5082.21923314 172.180015941 -3.00870878075 6.55842565703 -4034.09 8076.18 -4.77872e-06
5430.60982895 173.167139961 -3.13537536941 6.30335444724 -4284.38 8576.76 -0.000446045
5268.87188714 173.410808507 -3.22514664525 6.37273877419 -4092.52 8193.04 -3.1731e-05
5603.62168671 173.435541281 -3.14338858421 6.32297954182 -4519.95 9047.9 -0.000649955
5103.52724354 173.609592128 -3.13577391235 6.2043702332 -4262.47 8532.94 -0.000494296
5237.70535323 172.810731309 -3.05746881885 5.98936639909 -4187.56 8383.12 -3.97267e-05
5347.27727188 173.132640483 -3.18935309414 6.19192326027 -4129.88 8267.76 -0.00132385
4680.89563215 172.508026622 -2.97744212439 6.16085856291 -3813.57 7635.14 -0.00107138
5411.04803874 172.396035346 -3.08565095602 6.08891642944 -4218.92 8445.84 -0.00018941
5099.59914912 172.678296282 -2.98507475112 6.02517034614 -4206.91 8421.82 -1.28698e-05
5661.67484295 173.482315272 -3.16652254288 6.28281003036 -4525.64 9059.28 -0.000544914
5104.53988712 173.207764208 -3.16348246781 6.35335020104 -4011.17 8030.34 -0.00502823
4947.96040962 173.68897931 -3.21569768863 6.24004922225 -3934.79 7877.58 -0.000418821
4994.53328071 173.000519155 -3.05173277045 6.16999233098 -4153.65 8315.3 -2.90384e-06
5408.31044145 173.642711481 -3.20260704967 6.26110204505 -4291.67 8591.34 -1.04879e-06
5239.678952 172.336020388 -2.98158906082 6.02294829845 -4186.96 8381.92 -0.00163523
5124.65089552 172.740452218 -3.00900194277 6.11979931299 -4148.58 8305.16 -2.61439e-06
5277.84062934 172.902733425 -3.05206760868 5.84730198253 -4142.3 8292.6 -7.33403e-06
5530.60709282 173.063777455 -3.22641045788 6.84006589097 -4202.97 8413.94 -6.2196e-06
5149.25707124 172.864543175 -3.08342935783 6.05816347761 -4077.22 8162.44 -2.60643e-06
5078.81614315 172.821488164 -3.10328851653 6.35011503816 -3987.92 7983.84 -3.0444e-05
5083.93631778 173.209917328 -3.13279475196 6.24871040361 -4090.41 8188.82 -0.00332009
5376.0238943 173.70144455 -3.23537562524 6.02047689515 -4170.94 8349.88 -0.00100826
4992.46891467 173.970071244 -3.25713154746 6.56357373742 -3995.88 7999.76 -5.91661e-05
5688.05391498 172.858552485 -3.02943241748 5.87911617695 -4674.98 9357.96 -6.98859e-05
5243.44126335 172.442413997 -2.98386286212 6.05530755667 -4220.31 8448.62 -4.14394e-06
5556.86984844 172.981906814 -3.11525694815 5.88775528189 -4347.21 8702.42 -0.00114899
5793.57928582 172.383733572 -3.0664389368 6.46718297045 -4586.95 9181.9 -5.28384e-06
5159.53205826 172.518736386 -3.07152191141 6.41175380044 -4127.9 8263.8 -0.000114012
5528.66466256 172.93413177 -3.11620352005 6.42782063647 -4305.25 8618.5 -3.13396e-05
5118.17930209 172.897420174 -3.01907965739 6.15139389818 -4229.01 8466.02 -0.00457666
5529.57628085 174.271879768 -3.26959889728 6.22087607504 -4338.8 8685.6 -4.44281e-06
5690.27915525 173.964897784 -3.25158196571 6.40372733058 -4515.69 9039.38 -2.90612e-05
5079.99895181 172.665914854 -2.99169419224 6.23172657878 -4227.06 8462.12 -4.53405e-05
5151.66942955 173.455083143 -3.19761768735 6.26398143869 -4064.98 8137.96 -4.41623e-05
5381.725367 173.879499465 -3.24219293199 6.28137223162 -4181.27 8370.54 -3.08616e-06
5054.70140684 172.414855504 -3.00930084977 5.84301083683 -3987.03 7982.06 -5.39354e-05
5285.55886924 172.774623703 -3.14991898458 6.28585970009 -4042.68 8093.36 -0.000723706
5715.02978956 172.61408919 -3.07085153894 6.27946139209 -4603.73 9215.46 -1.83952e-05
4930.7671315 173.708273683 -3.12190605101 6.23020271897 -3999.5 8007 -0.000247223
5189.94852103 172.375149469 -2.97717873597 6.02267872585 -4167.03 8342.06 -0.00141754
5620.29480636 173.745192524 -3.22514751305 5.7342968705 -4363.54 8735.08 -0.00106393
5168.70024154 172.678322188 -3.05623381854 5.92510561235 -3960.43 7928.86 -6.55626e-06
5184.97546498 174.314844362 -3.24405344591 5.98310010599 -4059.38 8126.76 -9.13306e-05
5403.96613378 172.204720388 -2.92366252122 5.9788382232 -4405.26 8818.52 -7.4584e-05
5742.97829354 173.122532427 -3.09243599816 6.02913925936 -4630.61 9269.22 -0.000438344
5161.41878917 172.745019614 -3.09356816028 6.28590368984 -4128.15 8264.3 -2.12767e-07
5384.0206179 173.105435287 -3.12396446034 6.37493502455 -4262.52 8533.04 -3.20145e-05
5089.2327399 172.534903037 -3.02289715211 6.08101607908 -3991.08 7990.16 -2.37253e-06
5136.53064542 172.85547487 -3.12785801028 6.48943438014 -3881.78 7771.56 -0.000124074
5462.43412823 172.75068803 -3.09301095194 6.45432053558 -4284.14 8576.28 -1.55103e-05
4463.6166848 172.609178666 -2.97167318054 6.06442974641 -3655.78 7319.56 -3.98911e-05
4908.5680701 173.060141557 -3.04170038677 5.77694234298 -3940.61 7889.22 -2.95999e-06
5027.41154174 172.773512973 -3.06612791975 6.0817071608 -3922.2 7852.4 -0.00226989
5137.01495232 172.183869479 -2.99561349966 6.35336253882 -4114.43 8236.86 -5.04764e-06
5914.45611063 171.938217476 -2.99066146302 6.54960811342 -4690.56 9389.12 -1.52181e-06
5263.0456166 172.672075877 -3.04073955148 5.89286521329 -4109.32 8226.64 -1.23138e-05
5039.42107618 173.459836783 -3.23081900377 6.47443428013 -3896.32 7800.64 -0.000846271
5447.71716867 173.544073456 -3.20378776382 6.58910296241 -4322.72 8653.44 -0.0011069
5849.16866932 173.612877819 -3.21745634524 6.25992210207 -4517.77 9043.54 -0.000351848
5444.05127178 172.844046896 -3.06580541475 5.99313952796 -4266.4 8540.8 -2.24232e-05
5478.77331398 173.801946018 -3.29829541883 6.79507440389 -4216 8440 -0.00141952
4989.99131167 173.032486113 -3.0860994123 6.0746179431 -3900.47 7808.94 -1.2212e-05
4944.85220531 173.00515695 -3.01290681493 5.86601445532 -3956.95 7921.9 -5.09222e-05
5479.151955 172.810557122 -3.11427236068 6.44060669326 -4324.91 8657.82 -7.16258e-05
5577.16627342 173.494693435 -3.22915912404 6.43346791024 -4269.66 8547.32 -0.000423467
5846.88845567 173.213539668 -3.15188216806 6.35830106637 -4629.28 9266.56 -5.94389e-06
5282.96509455 172.204068951 -3.00341465957 6.23803476816 -4179.79 8367.58 -3.64652e-05
5135.32218282 172.866520841 -3.11338311065 6.18883157071 -4025.39 8058.78 -4.7854e-07
5526.35554198 173.164126375 -3.10800513703 6.28424400293 -4480.54 8969.08 -3.86505e-06
5268.41571026 173.190605856 -3.10409704438 5.99733139926 -4145.54 8299.08 -4.54841e-05
5189.93265002 172.74216325 -3.0664671968 6.21340535196 -4013.71 8035.42 -2.13247e-07
5811.14488164 172.624944243 -3.10078328389 6.15125958386 -4462.95 8933.9 -0.00169682
5657.22590568 173.215902678 -3.18921488846 6.446695623 -4370.1 8748.2 -1.43891e-05
5158.77496671 172.618160972 -3.06320630853 6.16264571549 -4140.01 8288.02 -1.77698e-05
5340.32830176 174.125859882 -3.2253256681 6.35138391399 -4338.43 8684.86 -0.00169074
5188.00305672 173.362221643 -3.14215739741 6.2430414034 -4258.33 8524.66 -1.01036e-05
4828.62587107 172.654696413 -3.03989432963 6.16363100934 -3901.8 7811.6 -4.25402e-06
4976.24162926 173.051887533 -3.07333190396 5.90536512474 -3953.2 7914.4 -0.000114907
4999.56735773 172.735170921 -3.07020611882 6.3791324183 -4061.76 8131.52 -1.83768e-05
