"session","ID","occasion","trap","tim","ss"
1,524,1,5,951732.7917,156.3732624
1,524,1,6,951741.6875,157.9751625
1,525,1,6,951806.4583,156.564322
1,525,1,5,951807.6042,152.9438506
1,526,1,6,951815.3333,154.9851319
1,527,1,5,954444.0833,164.7712365
1,527,1,6,954456.3958,159.8283556
1,527,1,1,954479.6667,154.6422441
1,528,1,1,954496.9167,155.4002986
1,529,1,1,954500.8333,155.4002986
1,529,1,6,954503.75,157.4815271
1,530,1,1,954518.8333,154.8932556
1,530,1,6,954520.375,156.4708157
1,531,1,5,955976.3333,157.4875324
1,531,1,6,955986.0417,158.7954718
1,532,1,5,956062.5833,153.3929932
1,532,1,6,956069.1667,155.2951074
1,533,1,5,958407.25,165.1317707
1,533,1,1,958450.3958,155.976907
1,534,1,6,958465.4167,157.7701449
1,534,1,1,958467.9792,156.2126469
1,535,1,6,958484.8333,157.2930309
1,536,1,6,958488.6875,157.2930309
1,536,1,1,958489.8958,153.9662393
1,537,1,5,959566.0417,157.5660668
1,538,1,6,959658.8333,155.8862753
1,539,1,6,959663.0833,155.8862753
1,540,1,5,962711.8125,165.0150553
1,540,1,6,962724.8958,159.5824424
1,541,1,1,962759.25,156.5728314
1,542,1,1,962771.0833,155.1125823
1,542,1,6,962779.0208,157.7272528
1,543,1,6,962783.7083,157.7272528
1,544,1,6,963363.6875,156.6010906
1,545,1,6,963367.5417,156.6010906
1,545,1,5,963375.1875,153.1984375
1,546,1,5,963381,153.4828663
1,546,1,6,963386.0208,155.8779092
1,547,1,6,965868.7917,158.7371381
1,548,1,6,965911.6042,158.9087381
1,549,1,6,965915.9583,158.9087381
1,550,1,6,965926.7917,156.9180614
1,551,1,5,965985.1875,158.3477507
1,552,1,5,970494.4167,165.5916206
1,552,1,6,970506.9792,158.1887508
1,553,1,1,970537.3542,156.6891502
1,554,1,1,970547.9375,156.6891502
1,554,1,6,970548.8958,157.5580451
1,555,1,6,970564.125,156.9188235
1,556,1,5,970888.5,156.9859173
1,556,1,1,970929.7083,150.4212874
1,557,1,6,970982.25,156.2037352
1,558,1,6,974877.9583,158.440861
1,559,1,6,974958.0417,154.2173786
1,559,1,5,974958.6042,152.5850327
1,560,1,1,977465.7292,155.2618525
1,560,1,6,977482.8542,157.2236442
1,561,1,6,977502.1042,157.0946365
1,562,1,5,977552.6042,158.6507868
1,563,1,6,979143.75,159.5981623
1,564,1,1,979181.2708,154.4054493
1,565,1,6,979215.625,155.56669
1,565,1,5,979222.0833,154.8137393
1,566,1,6,979228.5208,157.0081335
1,567,1,3,979439.6458,160.1819264
1,568,1,5,980260.5833,165.340382
1,568,1,6,980272.0417,159.5047056
1,569,1,6,980311.5625,158.3511903
1,570,1,6,980331.9375,156.0590814
1,571,1,5,980359.4792,158.091027
1,572,1,4,984441.3958,159.2121633
1,573,1,5,984749.2292,156.5848543
1,573,1,6,984760.1042,157.6649399
1,574,1,1,984784.25,151.9076351
1,575,1,6,984820.0208,156.3992152
1,576,1,6,984825.4583,156.4673038
1,577,1,6,984839.125,156.4673038
1,578,1,5,985011.7708,165.783569
1,578,1,6,985023.9375,159.6057031
1,579,1,1,985048.0208,154.6558883
1,580,1,1,985060.8958,154.2697285
1,580,1,4,985065.2708,157.4369571
1,581,1,1,985068.7292,154.2697285
1,582,1,6,985097.2083,155.8815378
1,583,1,6,985109.9375,156.6647384
1,584,1,6,985129.1875,155.3569175
1,585,1,5,988328.125,165.7219446
1,585,1,6,988340.0208,160.2062219
1,586,1,6,988402.0833,157.8924555
1,586,1,1,988405.3542,154.8094504
1,587,1,6,988411.4583,156.8091345
1,588,1,6,988423.1667,156.4388221
1,589,1,5,991042.4583,165.2923356
1,589,1,1,991083.7292,155.2537026
1,590,1,6,991126.6042,157.124826
1,591,1,6,991146.0833,156.1580553
1,592,1,6,994023.1458,155.2290352
1,592,1,5,994032.7292,153.5422391
1,593,1,6,994037.2708,155.4964173
1,594,1,5,994678.0833,165.2385271
1,594,1,6,994690.2708,159.8369987
1,595,1,1,994714.5417,153.7416642
1,596,1,1,994728.4792,154.2242631
1,596,1,6,994750.1875,157.1359607
1,597,1,6,994762.3958,157.2556024
1,598,1,6,994784.5417,156.520536
1,599,1,6,994797.4375,156.1501699
1,600,1,6,997061.6458,157.4503575
1,601,1,1,997094.6667,153.4954663
1,602,1,5,997144.125,153.6187761
1,603,1,5,1000194.188,164.97886
1,603,1,6,1000207.167,159.5912079
1,604,1,6,1000271.354,156.6093012
1,605,1,6,1000276.875,156.2072039
1,606,1,6,1000301.729,155.8184402
1,607,1,6,1000311.021,155.7715506
1,607,1,5,1000331.938,158.2801363
1,608,1,5,1002658.958,156.5918584
1,608,1,6,1002669.729,158.1544027
1,609,1,6,1002743.021,156.1710902
1,610,1,4,1003056.438,159.4600217
1,611,1,4,1003067.563,159.4600217
1,612,1,4,1003083.458,159.3352186
1,613,1,5,1003730.167,164.7265973
1,613,1,6,1003743.229,161.0661041
1,614,1,6,1003815.104,157.7886124
1,615,1,6,1003824.396,156.3265091
1,616,1,5,1003856.938,158.0491063
1,617,1,5,1006651.417,164.4470142
1,617,1,6,1006663.625,159.2064611
1,618,1,1,1006708.958,156.3633923
1,618,1,6,1006731.563,157.1461735
1,619,1,6,1006740.125,156.9391978
1,620,1,5,1007213.167,157.6550777
1,621,1,6,1007301.458,155.1051644
1,622,1,5,1009897.75,164.7811149
1,622,1,6,1009910.021,159.8382971
1,623,1,6,1009970.688,157.1913452
1,624,1,6,1009979.354,156.9422538
1,625,1,6,1009987.104,156.9422538
1,626,1,6,1010003.917,155.6825135
1,627,1,5,1011472.646,157.6731309
1,627,1,6,1011482.667,159.1264214
1,628,1,6,1011571.521,156.7128351
1,629,1,4,1012767.188,159.5762281
1,630,1,4,1012779.5,159.7826377
1,631,1,4,1012796.375,159.155581
1,632,1,5,1015780.25,156.82338
1,633,1,6,1015860.813,155.914101
1,634,1,6,1015868.583,155.2878137
1,635,1,4,1016023.063,158.631178
1,636,1,4,1016030.5,158.631178
1,637,1,4,1016501.854,158.2867842
1,638,1,5,1019697.25,157.1270419
1,638,1,6,1019708.146,159.2426104
1,639,1,5,1019715.104,164.6566367
1,639,1,6,1019727.313,159.3975918
1,640,1,1,1019779.708,151.3457145
1,640,1,5,1019781.875,154.0912562
1,640,1,6,1019790.354,155.9677425
1,641,1,6,1019793.542,157.3030713
1,642,1,6,1019837.75,154.8665107
1,643,1,4,1019928.167,160.7378373
1,644,1,4,1021622.604,160.5666391
1,645,1,4,1023449.063,158.9176464
1,646,1,6,1023593.188,158.8879365
1,647,1,5,1023659.688,153.6695358
1,648,1,5,1023672.104,153.96213
1,648,1,6,1023676.688,154.7362707
1,649,1,5,1026405.813,165.116261
1,649,1,6,1026419.979,158.903418
1,650,1,6,1026486.375,155.6112416
1,651,1,6,1026500.083,156.4664489
1,652,1,6,1026505.521,155.834445
1,653,1,4,1028376.583,158.6110463
1,654,1,5,1028973.938,157.5859873
1,654,1,6,1028984.396,158.3877453
1,655,1,6,1029055.313,156.2275509
1,655,1,5,1029060.375,153.9024477
1,656,1,6,1029075.521,154.1147358
1,657,1,5,1033396.146,157.4325413
1,657,1,6,1033407.813,158.5527916
1,658,1,6,1033478.417,156.3440614
1,658,1,5,1033479.646,154.6014954
1,659,1,6,1033485.458,156.1295941
1,659,1,5,1033494.458,154.1145336
1,660,1,6,1033496.292,155.8395505
1,661,1,4,1033985.542,158.5503877
1,662,1,4,1034009.563,160.588585
1,663,1,5,1037604.021,157.6180538
1,663,1,6,1037615.313,158.3527759
1,664,1,6,1037693.083,155.8449634
1,665,1,5,1039031.333,164.8014583
1,665,1,1,1039067,154.6970286
1,666,1,1,1039099.792,155.9327951
1,666,1,6,1039104.333,157.0320122
1,667,1,6,1039115.25,157.0580657
1,668,1,5,1041688.021,157.4828317
1,668,1,6,1041698.458,158.6041095
1,669,1,5,1041782.625,153.7611437
1,669,1,6,1041790.313,154.6002177
1,670,1,5,1044201.375,164.2726727
1,671,1,6,1044267.938,157.5560081
1,672,1,6,1044272.25,157.5560081
1,673,1,6,1044289.063,156.3094741
1,674,1,5,1044321.125,158.5132644
1,675,1,5,1045630.771,157.3514144
1,676,1,5,1045704.646,154.9053557
1,676,1,6,1045720.125,155.0684577
1,677,1,4,1048402.958,156.2185362
1,678,1,5,1049343.167,164.2347097
1,678,1,6,1049355.417,158.844974
1,678,1,1,1049378.729,153.5216507
1,679,1,1,1049393.438,152.6937143
1,679,1,6,1049394.125,158.1854537
1,680,1,6,1049401.208,155.9505182
1,680,1,1,1049405.729,153.7994736
1,681,1,5,1050206.479,157.4567996
1,681,1,6,1050217.729,157.6121671
1,682,1,6,1050298.833,154.7855702
1,682,1,5,1050302.104,152.6635717
1,683,1,6,1050306.271,154.2792097
1,684,1,6,1050312.521,154.2792097
1,685,1,5,1053046.542,164.6646083
1,685,1,6,1053058.75,158.5793806
1,686,1,6,1053124.563,156.731829
1,687,1,5,1056056.708,164.5664064
1,687,1,6,1056068.146,159.4506844
1,687,1,1,1056089.229,155.8095911
1,688,1,1,1056100.313,155.0442303
1,689,1,1,1056110.625,155.9693315
1,689,1,6,1056131.708,157.3530439
1,690,1,6,1056142.625,157.0248558
1,691,1,5,1056181.063,157.8613143
1,692,1,6,1058013.125,158.4872534
1,693,1,5,1058085.708,153.5294337
1,694,1,5,1058095.438,153.3118358
1,694,1,6,1058098.896,154.798112
1,695,1,5,1059271.667,164.5026407
1,695,1,1,1059310.521,154.3121117
1,696,1,1,1059316.875,154.3121117
1,697,1,1,1059332.792,154.471522
1,698,1,1,1059340.729,154.471522
1,698,1,6,1059346.417,157.0066751
1,699,1,6,1059354.646,156.0195402
1,700,1,6,1059364.333,156.0195402
1,701,1,5,1059394.333,158.5273609
1,702,1,4,1060372.313,159.2296701
1,703,1,4,1060379.792,159.2300575
1,704,1,4,1060404.188,157.8061931
1,705,1,4,1060429.958,157.8995696
1,706,1,5,1064133.313,164.5334989
1,706,1,6,1064146.813,158.818933
1,707,1,1,1064174.229,154.5502232
1,708,1,1,1064191.375,154.3613896
1,709,1,6,1064217.208,157.2561007
1,709,1,1,1064217.396,155.5180699
1,710,1,1,1064235.417,154.2796715
1,711,1,5,1067560.063,164.3790983
1,711,1,6,1067571.917,158.7634467
1,712,1,6,1067633.75,155.779384
1,713,1,6,1067642.354,155.2071448
1,713,1,1,1067644.896,154.1756367
1,714,1,6,1067654.813,155.4713658
1,715,1,5,1070895.125,164.1717998
1,715,1,6,1070906.896,158.9121783
1,716,1,1,1070940.646,153.3841354
1,717,1,1,1070950.229,153.4933029
1,717,1,6,1070972.563,156.9246906
1,718,1,1,1070972.729,153.1395873
1,719,1,5,1071030.375,157.256909
1,720,1,5,1076665.104,164.652353
1,720,1,6,1076676.146,158.8277847
1,721,1,1,1076700.729,153.4403981
1,722,1,1,1076711.896,152.2955779
1,723,1,6,1076749.958,155.5540307
1,724,1,6,1076755.396,155.5540307
1,725,1,6,1076766.583,156.321111
1,726,1,5,1080144.896,164.7478145
1,726,1,6,1080156.25,158.6632691
1,727,1,1,1080182.063,152.7678831
1,727,1,3,1080186.958,157.0566874
1,728,1,1,1080205.146,153.3030031
1,729,1,1,1080216.563,153.5171258
1,729,1,6,1080231.583,156.0498531
1,730,1,6,1080241.667,155.3657172
1,731,1,4,1080289.292,158.2846508
1,732,1,4,1080971.292,157.2087906
1,732,1,3,1080978.896,157.8702408
1,733,1,4,1080998.563,159.2215436
1,734,1,4,1081021.25,158.7277106
1,735,1,5,1083091.75,164.3329487
1,735,1,6,1083103.167,158.4016318
1,736,1,1,1083127.458,153.9693867
1,737,1,1,1083131.438,154.7218219
1,738,1,1,1083139.375,154.7218219
1,739,1,1,1083177.438,153.9335369
1,739,1,6,1083182.271,156.2624425
1,740,1,6,1083188.521,155.9616081
1,741,1,4,1084117.917,157.1289947
1,742,1,4,1084166.313,157.5399523
1,743,1,4,1084175.188,157.5398168
1,744,1,2,1085542.333,156.6400475
1,745,1,5,1086614.146,164.7449512
1,745,1,6,1086625.188,159.260833
1,746,1,1,1086651,153.5897
1,747,1,6,1086712.667,155.3639803
1,747,1,5,1086732.813,159.5788669
1,748,1,5,1089658.021,164.2561546
1,748,1,6,1089669.063,160.9240193
1,748,1,1,1089690.083,154.4680768
1,749,1,1,1089698.458,154.6241854
1,750,1,1,1089712,153.342481
1,751,1,1,1089719.104,156.3548677
1,752,1,1,1089725.563,156.3548677
1,753,1,1,1089734.938,153.7628064
1,753,1,6,1089735.521,156.3160004
1,754,1,6,1089742.146,155.7337754
1,754,1,5,1089765.563,159.0203077
1,755,1,4,1093193.75,158.4468613
1,756,1,5,1096097.021,164.605593
1,756,1,1,1096130.313,153.9905723
1,757,1,1,1096140.271,154.9431005
1,758,1,1,1096156.563,153.205484
1,759,1,6,1096193.75,155.9556278
1,759,1,1,1096198.229,153.6109558
1,760,1,6,1096198.771,155.9556278
1,761,1,6,1096218.25,155.0050369
1,761,1,5,1096222.833,158.0845476
1,762,1,4,1099186.896,156.9414392
1,762,1,3,1099213.229,157.2760107
1,763,1,5,1099564.292,164.6137107
1,763,1,6,1099576.146,159.0741092
1,764,1,1,1099613.542,154.548841
1,765,1,1,1099641.688,153.3714611
1,766,1,1,1099652.229,154.9367139
1,766,1,6,1099653.104,157.5226074
1,767,1,1,1099661.167,154.9367139
1,768,1,5,1102486.625,164.3176314
1,769,1,4,1102523.688,157.4105545
1,769,1,1,1102526.229,154.8809917
1,770,1,4,1102546.563,156.7348697
1,770,1,6,1102565.563,156.2122452
1,771,1,6,1102572.542,156.2122452
1,772,1,4,1103462.021,158.4842719
1,773,1,4,1103467.958,158.4842719
1,774,1,4,1103488.229,157.0808337
1,775,1,4,1106184.729,159.0076461
1,776,1,4,1106197.979,158.0647623
1,777,1,4,1106215.604,157.9067868
1,778,1,6,1106812.333,156.1001992
1,779,1,5,1106855.875,157.6662518
1,780,1,5,1111110.521,164.811028
1,780,1,1,1111151.833,154.1047192
1,781,1,6,1111174.646,156.6768888
1,782,1,6,1111196.938,155.9503366
1,783,1,5,1114151.854,164.3774112
1,783,1,6,1114163.354,158.966611
1,784,1,6,1114226.125,157.1713125
1,785,1,6,1114242.896,155.8656419
1,786,1,4,1115079.5,158.2045313
1,787,1,4,1115101.458,158.487672
1,788,1,5,1116840.208,164.5506717
1,788,1,6,1116852,160.7474873
1,789,1,6,1116909.875,157.4005134
1,790,1,6,1116918.396,156.8350543
1,791,1,6,1116928.938,156.9581894
1,792,1,5,1121089.646,165.9535519
1,792,1,6,1121100.729,161.1985914
1,793,1,1,1121129.542,154.8142013
1,794,1,1,1121137.729,155.9551208
1,795,1,6,1121184.813,156.5671037
1,796,1,4,1122689.021,161.8654139
1,797,1,4,1122694,161.8654139
1,798,1,4,1122702.104,160.2903559
1,799,1,4,1122709.792,160.2614721
1,800,1,4,1122718.667,163.0665098
1,801,1,4,1122725.917,163.0665098
1,802,1,4,1122743.625,161.694451
1,803,1,4,1122755.083,160.194586
1,803,1,2,1122758.229,157.901927
1,804,1,4,1122771.646,160.0915268
1,805,1,5,1124295.792,165.8398226
1,805,1,6,1124306.854,161.1755599
1,806,1,1,1124339.042,154.0627094
1,807,1,1,1124343.354,153.9531644
1,808,1,1,1124365.813,154.3931008
1,809,1,6,1124393.958,157.5198027
1,810,1,4,1124931.625,161.1648796
1,811,1,5,1128083.875,165.5831435
1,811,1,6,1128095.333,160.0792007
1,812,1,1,1128126.75,154.5310862
1,813,1,1,1128141.354,156.1506288
1,814,1,1,1128154.438,154.2064091
1,815,1,1,1128169.396,154.0812484
1,815,1,6,1128181.125,157.2526771
1,816,1,4,1128518.125,159.9574143
1,817,1,4,1129731.708,161.8538458
1,818,1,4,1129742.813,160.1708522
1,819,1,4,1129751.667,159.6368999
1,820,1,4,1129763.479,160.3994714
1,821,1,4,1129792.958,161.375072
1,822,1,5,1131882.708,165.1817176
1,822,1,6,1131894.604,159.3773686
1,823,1,1,1131921.958,155.2228176
1,824,1,6,1131963.104,156.6488139
1,825,1,6,1131979.042,157.5315444
1,826,1,6,1131983.667,157.5315444
1,827,1,4,1132044.25,161.3372979
1,828,1,4,1132054.875,161.1713819
1,829,1,4,1132069.563,160.0035
1,830,1,4,1132083.188,160.4386118
1,831,1,4,1132973.292,159.1052043
1,832,1,4,1132983.792,161.0278865
1,833,1,1,1134876.417,154.884157
1,834,1,1,1134884.792,154.884157
1,835,1,6,1134923.438,156.7957608
1,836,1,5,1134955.729,158.9825281
1,837,1,3,1135164.438,155.3864387
1,838,1,3,1135387,157.5279324
1,839,1,6,1137897.042,160.1428194
1,839,1,3,1137922.938,158.5030346
1,840,1,1,1137966.688,153.9748534
1,840,1,5,1137994.583,158.0405713
1,841,1,4,1139742.563,159.328012
1,842,1,5,1141743.125,164.6963439
1,842,1,6,1141754.521,159.1528189
1,843,1,6,1141810.813,157.7182938
1,844,1,6,1141830.292,156.9258601
1,845,1,6,1141852.771,156.6093096
1,846,1,5,1144529.5,164.7992956
1,846,1,6,1144542.125,159.6607027
1,847,1,1,1144569.5,153.941423
1,848,1,1,1144597.125,153.6753151
1,848,1,6,1144617.917,156.1301717
1,849,1,6,1144625.583,156.1301717
1,850,1,6,1144632.958,155.7117141
1,851,1,6,1144643.396,156.4631389
1,852,1,4,1147824.667,156.7783711
1,853,1,5,1148148.604,165.0147665
1,853,1,6,1148162.396,159.5174754
1,853,1,1,1148184.604,154.4232293
1,854,1,1,1148191.396,153.0952803
1,855,1,1,1148215.375,155.6571327
1,855,1,6,1148235.417,156.8192652
1,856,1,6,1148245.5,155.9563427
1,857,1,6,1148249.708,155.9563427
1,858,1,4,1148640.875,159.4685973
1,859,1,5,1151050.083,165.2295716
1,860,1,1,1151103.083,154.5783034
1,861,1,1,1151106.271,154.8052733
1,862,1,1,1151118.563,154.8052733
1,862,1,6,1151122.625,156.3052998
1,862,1,4,1151125.625,159.4308677
1,863,1,6,1151136.625,156.5806522
1,863,1,4,1151140.25,159.4308677
1,864,1,6,1151151.771,156.8166836
1,865,1,6,1151158.688,156.2350987
1,866,1,4,1152916.229,157.9731208
1,867,1,4,1154268.333,160.4267194
1,868,1,4,1154292.417,158.7762824
1,869,1,5,1154561.729,164.7379844
1,869,1,6,1154573.979,159.6759594
1,870,1,6,1154642.625,157.328679
1,871,1,2,1156842.563,156.3771887
1,872,1,6,1157321.854,159.1326067
1,873,1,1,1157372.646,155.5161933
1,873,1,6,1157385.104,157.3701331
1,874,1,6,1157419.729,155.5670441
1,874,1,5,1157437.313,158.1490686
1,875,1,4,1157902.25,158.4808809
1,876,1,2,1159742.438,159.1871096
1,877,1,4,1160374.625,157.7643317
1,878,1,5,1161030.438,164.8130222
1,878,1,6,1161042.375,159.2175142
1,879,1,1,1161082.438,153.8973376
1,880,1,1,1161096.271,155.8716344
1,880,1,6,1161099.625,156.9693177
1,881,1,6,1161110.604,156.9693177
1,882,1,5,1164053.438,165.0277972
1,882,1,6,1164065.667,159.3669438
1,883,1,1,1164089.938,154.5239558
1,884,1,1,1164109.313,155.4633708
1,884,1,6,1164132.708,156.3293965
1,885,1,6,1164140.813,156.3293965
1,886,1,6,1164152.021,156.0648135
1,887,1,4,1164559.208,160.1639902
1,888,1,4,1164582.188,158.3245741
1,889,1,4,1164607.438,159.7748213
1,890,1,4,1165898.604,158.642238
1,891,1,3,1166272.438,156.1433142
1,892,1,3,1168610.042,155.9742459
1,893,1,6,1169945.167,154.9329872
1,894,1,5,1170515.583,165.0101101
1,894,1,6,1170527.042,160.0774951
1,895,1,1,1170582.125,153.9410274
1,896,1,6,1170612.75,156.5416547
1,897,1,6,1170621.292,155.4014872
1,898,1,4,1171847.771,158.4079337
1,899,1,4,1171869.375,160.1537194
1,900,1,4,1171886.792,160.2945696
1,901,1,4,1171893.438,160.2945696
1,902,1,4,1171916.313,160.2702909
1,903,1,4,1171934.333,160.1828243
1,904,1,5,1173439.229,164.8071051
1,904,1,6,1173450.583,159.799578
1,905,1,1,1173484.646,154.4421392
1,906,1,6,1173517.729,156.1006514
1,907,1,4,1174190.438,155.6852155
1,908,1,6,1176722.542,159.5746353
1,909,1,1,1176750.75,153.8592673
1,910,1,1,1176769.354,155.3397292
1,910,1,6,1176791.854,157.1721442
1,911,1,6,1176803.042,155.2578238
1,912,1,5,1176837.313,159.0536237
1,913,1,5,1179567.292,164.9102106
1,913,1,6,1179579.917,159.5732002
1,913,1,1,1179600.583,156.1777664
1,914,1,1,1179608.479,153.8984945
1,914,1,6,1179623.417,157.104807
1,915,1,6,1179633.604,156.7209771
1,915,1,1,1179640.833,153.9656231
1,916,1,6,1179647.25,156.9427177
1,917,1,6,1179662.313,156.8171961
1,918,1,5,1183189.521,164.9123411
1,918,1,6,1183201.729,158.9081323
1,919,1,6,1183264.146,157.5690878
1,920,1,6,1183269.146,157.5690878
1,921,1,6,1183282.458,156.5984692
1,922,1,5,1186056.167,165.0793996
1,922,1,6,1186067.625,159.1940154
1,923,1,1,1186097.771,156.0681111
1,924,1,6,1186122.083,157.851044
1,924,1,1,1186123.479,153.7176183
1,925,1,6,1186132.25,157.6472029
1,925,1,1,1186139.938,155.0619525
1,926,1,1,1186151.25,154.2459365
1,926,1,6,1186153.646,156.5307205
1,927,1,6,1186159.792,156.5307205
1,928,1,5,1189128.271,165.427949
1,928,1,6,1189141.313,159.9459125
1,929,1,1,1189183.667,154.9687844
1,929,1,6,1189194.146,158.2487374
1,930,1,1,1189194.708,155.5182097
1,930,1,6,1189208.938,156.1285765
1,931,1,4,1189731.625,160.5964157
1,932,1,4,1189742.604,158.5257319
1,933,1,4,1190918.021,159.0070448
1,934,1,6,1192508.083,159.9219634
1,935,1,1,1192550.208,154.5707015
1,935,1,6,1192563.021,156.8798725
1,936,1,1,1192564.042,152.7798474
1,936,1,6,1192585.646,156.7748287
1,937,1,6,1192592.208,156.7748287
1,938,1,5,1192622.042,158.5603829
1,939,1,4,1194740.979,159.5763591
1,940,1,6,1196626.729,156.708905
1,941,1,6,1196631.438,156.708905
1,942,1,6,1196642.688,156.0307409
1,943,1,6,1196655.563,155.5536816
1,943,1,5,1196676.146,157.9919025
1,944,1,3,1198309.854,157.5649641
1,945,1,4,1198686.792,157.8968232
1,946,1,4,1199405.958,155.8938498
1,947,1,4,1199744.354,159.5256871
1,948,1,4,1205279,158.6969909
1,949,1,4,1205625.333,160.851463
1,949,1,3,1205632.625,158.9998488
1,950,1,4,1205635.917,161.4330111
1,950,1,3,1205640.979,158.9998488
1,951,1,4,1205646.854,161.20132
1,952,1,4,1205657.792,160.397357
1,952,1,3,1205663.25,159.1542449
1,953,1,4,1205669.875,159.969378
1,954,1,4,1205681.5,159.263727
1,955,1,3,1205914.729,156.6922982
1,956,1,4,1206603.229,159.5009035
1,957,1,4,1206609.521,159.5009035
1,958,1,4,1207599.625,160.9635664
1,959,1,3,1207628.208,159.1313343
1,959,1,4,1207653.688,159.3083259
1,960,1,4,1207667.604,160.3781613
1,960,1,5,1207674.354,164.8865595
1,960,1,6,1207686.583,159.7360796
1,961,1,3,1207714.854,158.4201809
1,961,1,1,1207717.5,155.6550866
1,962,1,1,1207745.771,154.0717852
1,962,1,6,1207750.125,157.1202901
1,963,1,6,1207756.667,157.1202901
1,964,1,5,1207796.125,158.4656322
1,965,1,5,1207809.75,157.1739024
1,966,1,3,1208007.542,154.3672739
1,967,1,4,1209634.792,160.4078431
1,968,1,5,1211699.042,164.8367153
1,969,1,6,1211773.75,156.1507776
1,970,1,6,1211788.958,156.8735227
1,971,1,4,1214296.896,159.8528032
1,971,1,3,1214298.25,158.6362385
1,972,1,4,1214303.917,160.0985814
1,972,1,3,1214307.167,158.3706297
1,973,1,4,1214314.25,160.1500979
1,974,1,4,1214328.917,161.0052859
1,975,1,4,1214342.979,159.3285827
1,976,1,4,1214354.667,158.8900675
1,977,1,3,1214403.313,160.6214202
1,978,1,2,1214427.479,158.8168311
1,979,1,4,1214569.479,154.5424967
1,980,1,5,1215525.271,164.7365434
1,980,1,6,1215536.729,158.792562
1,981,1,1,1215562.917,153.4418841
1,982,1,1,1215581.813,154.3558681
1,982,1,6,1215583.708,157.2115085
1,982,1,4,1215591,160.6842988
1,983,1,6,1215598.083,156.2274186
1,983,1,4,1215600.604,160.7297133
1,983,1,3,1215603.833,156.9552955
1,984,1,3,1215614.938,157.7993457
1,984,1,6,1215618.25,156.2643771
1,985,1,6,1215638.208,154.8756371
1,985,1,5,1215643.354,157.7622876
1,986,1,5,1215648.333,157.7622876
1,987,1,4,1216905.292,159.9854464
1,988,1,3,1217988,158.1068182
1,989,1,5,1218457.021,164.8156593
1,989,1,6,1218469.333,159.2757653
1,990,1,6,1218542.771,156.0381368
1,990,1,1,1218548.583,153.8387629
1,991,1,4,1218970.188,155.6532289
1,992,1,4,1218978.188,155.3601043
1,993,1,4,1218988.458,156.2710002
1,994,1,4,1219720.417,160.1669268
1,995,1,3,1221637.146,158.3551081
1,996,1,5,1221808.396,164.7705043
1,997,1,1,1221862.708,153.7896194
1,998,1,6,1221895.438,156.666021
1,998,1,1,1221896.938,153.2946726
1,999,1,6,1221903.917,156.2148285
1,1000,1,6,1221913.229,156.2148285
1,1000,1,5,1221934.333,158.8308821
1,1001,1,5,1221945.229,158.3444081
1,1002,1,4,1222913.354,155.6510675
1,1003,1,4,1223122.646,160.0892307
1,1004,1,5,1224889.563,164.9656377
1,1004,1,6,1224902.917,160.2533175
1,1005,1,1,1224938.25,154.3814368
1,1005,1,6,1224955.875,158.1338547
1,1006,1,1,1224967.063,154.5967499
1,1006,1,6,1224967.188,158.1338547
1,1007,1,6,1224971.875,158.1338547
1,1008,1,4,1225015.375,160.0983107
1,1009,1,4,1226661.896,159.0168843
1,1010,1,5,1227896.813,164.9016346
1,1010,1,6,1227908.625,160.0563731
1,1011,1,4,1227948.979,160.3048224
1,1011,1,1,1227962.563,154.1936786
1,1011,1,6,1227963.917,156.678026
1,1012,1,1,1227970.396,154.1936786
1,1012,1,6,1227976.042,157.153496
1,1013,1,4,1230054.271,155.787159
1,1013,1,3,1230059.021,156.245031
1,1014,1,4,1231000.708,158.426351
1,1014,1,3,1231020.229,157.3733387
1,1015,1,6,1231069.771,159.7264668
1,1016,1,1,1231096.688,154.9156014
1,1017,1,6,1231134.458,157.8336691
1,1018,1,5,1231180.354,160.0497489
1,1019,1,5,1231190.021,159.091335
1,1020,1,4,1232169.521,159.0294896
1,1020,1,3,1232175.646,158.81002
1,1021,1,4,1233096.146,156.4101998
1,1022,1,4,1234559.396,160.1020135
1,1023,1,6,1236985.792,156.2048696
1,1024,1,6,1236992.063,156.2525996
1,1025,1,6,1237003.354,156.3753806
1,1026,1,5,1237037.229,159.0808585
1,1027,1,5,1240005.375,164.9553263
1,1027,1,1,1240047.729,153.8757061
1,1028,1,6,1240069.604,157.2745175
1,1029,1,6,1240081.667,158.1652393
1,1030,1,5,1240129.354,159.0947998
1,1031,1,5,1243178.396,164.6612334
1,1031,1,6,1243190.729,159.4541702
1,1032,1,6,1243259.688,157.6863199
1,1033,1,6,1243282.167,157.065756
1,1034,1,4,1245265.563,161.8258481
1,1035,1,5,1245925.5,164.8651229
1,1035,1,6,1245938.125,159.4309698
1,1036,1,6,1246008.667,157.3084883
1,1037,1,5,1246053.646,158.201797
1,1038,1,4,1248538.604,160.150359
1,1038,1,3,1248547.271,157.6602312
1,1039,1,5,1248753.125,165.4510818
1,1039,1,6,1248766.167,159.2937504
1,1040,1,6,1248831.771,156.8896049
1,1041,1,4,1249549.063,161.3279728
1,1042,1,4,1249560.375,161.9434098
1,1043,1,4,1251864.688,154.8001995
1,1044,1,4,1251872.563,154.2592954
1,1044,1,3,1251879.25,156.3483857
1,1045,1,4,1251902.958,155.8821721
1,1046,1,5,1252814.083,164.6598424
