"session","ID","occasion","trap","tim","ss"
1,1924,1,6,290207.1667,156.2314237
1,1924,1,5,290215.75,145.8505987
1,1924,1,4,290222.9167,145.7674619
1,1925,1,2,290223.5,153.3408978
1,1925,1,3,290225.4167,135.4463395
1,1926,1,2,290248.3334,153.3408978
1,1926,1,3,290260.75,137.3165673
1,1926,1,5,290263.1667,142.2911847
1,1927,1,1,290413,151.6109904
1,1927,1,2,290421.5,144.516515
1,1927,1,6,290428.25,143.7949561
1,1927,1,3,290429.75,140.5234381
1,1927,1,4,290431.8334,149.0447627
1,1927,1,5,290431.9167,142.1167833
1,1928,1,6,290451.4167,140.5119959
1,1929,1,4,290643.1667,148.9972108
1,1929,1,5,290647.0834,145.4543539
1,1929,1,3,290651.5834,140.8208255
1,1930,1,6,290661.9167,141.8155554
1,1930,1,1,290662.5,138.967409
1,1931,1,5,290822.9167,137.9386034
1,1932,1,6,291073.5,166.0075943
1,1932,1,2,291077.75,162.1642782
1,1932,1,5,291082.1667,153.1069107
1,1932,1,3,291090.75,153.0624297
1,1932,1,1,291090.75,152.0038153
1,1932,1,4,291095.8334,151.8497485
1,1933,1,2,291955.3334,151.3545599
1,1933,1,1,291955.9167,149.4407868
1,1933,1,3,291967.6667,140.0321614
1,1933,1,6,291972.5834,141.836297
1,1933,1,4,291973.3334,142.9877592
1,1933,1,5,291975.4167,140.1829216
1,1934,1,1,292196.5,152.394515
1,1934,1,2,292205,146.3144274
1,1934,1,6,292212.0834,142.4190415
1,1934,1,3,292213.1667,140.0371918
1,1934,1,4,292215.1667,149.5446246
1,1934,1,5,292215.8334,137.4174416
1,1935,1,5,292339.0834,152.9944598
1,1935,1,4,292342.3334,142.7744504
1,1935,1,6,292349.25,146.2540759
1,1935,1,1,292358.5,137.1788
1,1936,1,4,292465.5834,146.9520362
1,1936,1,5,292469.5,143.2307127
1,1936,1,3,292474,140.8117903
1,1937,1,6,292495.0834,139.3286283
1,1937,1,1,292498.1667,138.3969898
1,1938,1,4,292660.6667,143.2763294
1,1938,1,5,292661.25,143.304945
1,1939,1,4,292798.3334,142.7679273
1,1939,1,1,292817.75,141.4358078
1,1940,1,5,292827.1667,137.0973038
1,1941,1,4,293052.5,139.6341161
1,1941,1,3,293055.9167,138.1904885
1,1941,1,1,293071.75,139.6460847
1,1942,1,5,293752.5,138.3510213
1,1943,1,3,293874,138.6452337
1,1943,1,6,293903.5,165.9309107
1,1944,1,4,293909.5834,142.6671911
1,1944,1,5,293912.1667,152.1174105
1,1944,1,1,293920.6667,147.1231923
1,1945,1,2,293937.1667,158.8908636
1,1946,1,3,293974.25,150.7441959
1,1946,1,4,293983.8334,144.0705961
1,1946,1,5,293991.6667,139.1059343
1,1947,1,4,294134.0834,147.2615528
1,1947,1,5,294138,143.2292888
1,1947,1,3,294142.75,139.666341
1,1948,1,6,294162.8334,140.6097254
1,1949,1,2,294227.8334,152.2152413
1,1949,1,1,294228.3334,150.0974597
1,1949,1,6,294244.6667,142.941587
1,1949,1,4,294245.4167,143.7986671
1,1949,1,5,294247.9167,139.4823822
1,1950,1,4,294312.1667,146.4048032
1,1950,1,5,294312.75,153.3414785
1,1950,1,6,294323.5,144.2962166
1,1951,1,3,294350.0834,135.0553839
1,1951,1,6,294372.6667,145.8797023
1,1952,1,1,294380.9167,138.5466553
1,1953,1,4,294699.0834,144.2487961
1,1953,1,5,294699.75,142.6433531
1,1954,1,1,294866.25,140.9493998
1,1955,1,4,295658.75,148.6645779
1,1955,1,5,295662.6667,143.7401727
1,1956,1,6,295754.75,141.0905441
1,1957,1,2,295928.9167,159.0052616
1,1957,1,3,295942.0834,149.0236042
1,1957,1,1,295942.6667,146.2240136
1,1957,1,4,295951.3334,145.8853491
1,1957,1,5,295959.5834,137.8514616
1,1958,1,5,295981.0834,136.6420873
1,1959,1,2,296196.9167,156.7523319
1,1959,1,3,296209.9167,148.6873364
1,1959,1,1,296210.6667,149.4689081
1,1959,1,4,296219.3334,144.3893844
1,1960,1,2,296275.25,152.4814124
1,1960,1,1,296275.6667,150.3755429
1,1960,1,3,296287.25,140.7154024
1,1960,1,6,296291.75,143.2736696
1,1960,1,4,296292.75,143.7711886
1,1960,1,5,296295.25,139.4131213
1,1961,1,1,296469.75,153.5297382
1,1961,1,2,296478.25,146.6752756
1,1961,1,6,296484.75,142.4207462
1,1961,1,3,296486.3334,141.9612456
1,1961,1,5,296488.4167,140.8326138
1,1961,1,4,296488.5834,148.8443472
1,1962,1,4,296634.1667,145.283904
1,1962,1,3,296637.8334,142.2438409
1,1962,1,5,296643.4167,139.3272092
1,1962,1,1,296653.3334,147.627766
1,1963,1,6,296694.6667,166.8705243
1,1963,1,5,296703.25,152.6932966
1,1963,1,1,296711.9167,147.627766
1,1963,1,4,296717,140.9931345
1,1964,1,1,296905.9167,151.3157222
1,1964,1,6,296907.0834,154.4421824
1,1964,1,5,296915.5834,143.8464669
1,1964,1,4,296922.5834,144.1819461
1,1965,1,5,297143.5834,154.0529073
1,1965,1,4,297146.6667,146.6323789
1,1965,1,6,297154.25,144.4332492
1,1966,1,4,297480,147.3396997
1,1966,1,5,297483.9167,143.3274845
1,1966,1,3,297488.3334,141.5262751
1,1967,1,2,297516.5,140.4204562
1,1968,1,4,297667,143.9076229
1,1968,1,5,297667.6667,143.2125085
1,1968,1,3,297677.8334,137.8665473
1,1969,1,6,297681.4167,140.9463354
1,1970,1,5,298040.6667,140.1969277
1,1971,1,3,298618.5834,134.0981507
1,1971,1,1,298620.0834,140.5286107
1,1972,1,4,298987.5,137.586479
1,1973,1,2,299114.6667,151.8525605
1,1973,1,1,299115.0834,150.6878999
1,1973,1,3,299126.5834,140.4541686
1,1973,1,6,299131.8334,144.6899545
1,1973,1,4,299132.3334,142.1007991
1,1973,1,5,299134.25,141.6720186
1,1974,1,1,299295.25,153.5176411
1,1974,1,2,299303.9167,145.1930283
1,1974,1,6,299310.4167,142.1244123
1,1974,1,3,299311.75,142.2263465
1,1974,1,5,299313.9167,139.7097123
1,1974,1,4,299314.1667,147.0796086
1,1975,1,5,299554.5,154.6941307
1,1975,1,4,299557.6667,145.4121272
1,1975,1,6,299564.75,147.231961
1,1975,1,1,299572.25,145.3803337
1,1976,1,4,299737.1667,143.6907455
1,1976,1,3,299740.4167,142.0294814
1,1976,1,5,299745.8334,140.8926367
1,1976,1,2,299754.25,139.5869834
1,1976,1,1,299756.5834,142.2857402
1,1977,1,4,299842.5834,147.6465881
1,1977,1,5,299843.1667,144.794889
1,1977,1,3,299852.3334,138.6860976
1,1978,1,6,299854.6667,139.4513033
1,1978,1,1,299861.0834,138.4643099
1,1979,1,6,299899.0834,166.4585633
1,1979,1,1,299914.5834,147.9024323
1,1980,1,1,299936,147.9675387
1,1981,1,2,299962.8334,137.9552104
1,1982,1,2,300589.0834,157.5541163
1,1982,1,3,300602.0834,149.3567233
1,1982,1,1,300602.9167,145.1868529
1,1982,1,4,300611.6667,141.7237514
1,1982,1,5,300620.25,138.7823215
1,1983,1,5,300648,136.6915968
1,1984,1,1,301004.6667,140.4446806
1,1985,1,4,301310.3334,150.7645493
1,1985,1,2,301313.0834,152.2775822
1,1985,1,1,301313.6667,149.9703433
1,1985,1,5,301314.25,144.7524204
1,1985,1,3,301318.9167,144.3384143
1,1986,1,6,301328.1667,144.0413427
1,1987,1,4,301514.4167,145.7589598
1,1987,1,5,301515.25,143.863091
1,1987,1,3,301524,136.9205917
1,1988,1,6,301545.5834,139.7136574
1,1989,1,5,301849.5834,153.3927638
1,1989,1,4,301852.75,143.4054132
1,1989,1,6,301859.75,146.204735
1,1989,1,1,301867.6667,140.4431091
1,1990,1,4,302330.1667,147.3761048
1,1990,1,3,302333.6667,146.2181583
1,1990,1,5,302339.75,142.1927095
1,1990,1,1,302348.8334,144.6707113
1,1991,1,5,302972.3334,139.2760537
1,1992,1,4,303164.75,147.902356
1,1992,1,5,303168.5,144.6310413
1,1992,1,3,303173.3334,140.0863504
1,1993,1,4,303306.6667,140.8865205
1,1994,1,2,303340.8334,152.6570022
1,1994,1,1,303341.4167,149.5451114
1,1994,1,4,303346.5,147.8434649
1,1994,1,3,303353.0834,144.3824169
1,1994,1,6,303358.4167,144.3010189
1,1995,1,5,303361,147.1476006
1,1996,1,6,304199,165.9950464
1,1996,1,5,304207.5834,153.1059772
1,1996,1,1,304216.4167,151.0050604
1,1996,1,4,304221.4167,141.892529
1,1996,1,2,304232.3334,140.5208317
1,1997,1,3,304251.5834,136.1323803
1,1998,1,4,304266.4167,141.892529
1,1999,1,3,304294.8334,133.7384729
1,2000,1,2,304353.4167,157.9987667
1,2000,1,3,304366.4167,150.4734499
1,2000,1,1,304367.1667,144.4587301
1,2000,1,4,304375.75,146.1055609
1,2000,1,5,304384.5834,136.1062999
1,2001,1,2,304515.25,139.7583951
1,2002,1,1,304871,153.2767377
1,2002,1,2,304879.5,145.7054225
1,2002,1,6,304886.4167,141.9920903
1,2002,1,3,304887.5834,141.8652696
1,2002,1,4,304889.8334,152.4567338
1,2002,1,5,304889.9167,154.6346613
1,2003,1,1,304931.1667,143.056581
1,2003,1,2,304934.3334,139.2911628
1,2004,1,6,304965.75,147.9072418
1,2005,1,1,305408.0834,141.6112599
1,2006,1,2,305508.75,152.023246
1,2006,1,1,305509.3334,152.0587966
1,2006,1,3,305520.9167,139.7002641
1,2006,1,6,305526.1667,141.080867
1,2006,1,4,305526.4167,143.3635678
1,2006,1,5,305528.5,143.0244094
1,2007,1,4,305910.9167,146.7037831
1,2007,1,3,305914.5834,142.0181972
1,2007,1,5,305920.6667,145.1366174
1,2007,1,2,305928.3334,141.0808569
1,2007,1,1,305930.3334,143.8205356
1,2008,1,5,305965.4167,145.1366174
1,2008,1,6,305976.25,140.7838502
1,2009,1,5,306094,138.2444985
1,2010,1,4,306467.25,136.7108348
1,2011,1,4,306516.25,138.0616966
1,2012,1,3,306545.0834,134.4227721
1,2013,1,4,306743.1667,148.7209056
1,2013,1,5,306747.25,144.1685633
1,2013,1,3,306751.4167,142.5953816
1,2013,1,1,306763.0834,138.7276267
1,2014,1,4,306941.0834,144.6490322
1,2014,1,5,306941.8334,143.138871
1,2014,1,3,306950.9167,135.9953687
1,2015,1,6,306953.0834,139.9227109
1,2016,1,2,307529.5834,158.9635566
1,2016,1,3,307542.5,150.2029697
1,2016,1,1,307543.0834,146.5473947
1,2016,1,4,307551.8334,145.5597649
1,2016,1,5,307560.4167,136.2987282
1,2017,1,5,307618.3334,151.717288
1,2017,1,4,307621.5,148.5213867
1,2017,1,6,307628.5,145.9091461
1,2017,1,2,307630.75,152.0444197
1,2017,1,1,307631.1667,151.4543113
1,2018,1,3,307643.3334,139.4293722
1,2019,1,1,307812.9167,152.2527
1,2019,1,2,307821.5,158.2068185
1,2019,1,6,307827.8334,142.0329933
1,2019,1,3,307829.5,151.6518213
1,2019,1,4,307831.6667,150.2467243
1,2019,1,5,307832.5834,136.9279977
1,2020,1,6,307927.5834,165.7065937
1,2020,1,5,307936.25,152.2469414
1,2020,1,1,307945,144.239191
1,2020,1,4,307950.1667,139.3084087
1,2021,1,4,308618,148.1846291
1,2021,1,5,308621.75,145.7673428
1,2021,1,3,308626.4167,142.1589747
1,2022,1,1,308670.8334,138.2911781
1,2023,1,4,308709.1667,145.5342775
1,2023,1,3,308712.5,141.8781269
1,2023,1,5,308717.6667,146.5293795
1,2023,1,2,308726.25,140.7808778
1,2023,1,1,308728.25,143.0503603
1,2024,1,6,308767.4167,143.8668539
1,2025,1,4,308895.5834,137.2983747
1,2026,1,1,308990.6667,141.3298772
1,2027,1,4,309067.25,144.4760974
1,2027,1,5,309067.75,144.1212554
1,2027,1,3,309077.1667,136.4159368
1,2027,1,6,309078.5,141.955254
1,2028,1,4,309341.25,137.8849982
1,2029,1,2,309600.5,138.2596866
1,2030,1,4,309973.5834,138.0368982
1,2031,1,4,310092.25,148.7965675
1,2031,1,5,310096,145.7764137
1,2031,1,3,310100.5834,145.2445668
1,2032,1,6,310108.25,146.8969988
1,2032,1,1,310111.9167,153.1487777
1,2032,1,2,310113.75,150.3105349
1,2033,1,1,310329.3334,152.9659675
1,2033,1,2,310337.9167,144.9960783
1,2033,1,6,310344.4167,142.0034322
1,2033,1,3,310345.9167,140.3699882
1,2033,1,4,310348.25,147.8649765
1,2033,1,5,310348.4167,138.8304949
1,2034,1,4,310948.25,144.5949237
1,2034,1,3,310951.5834,141.2494886
1,2034,1,5,310957.4167,137.5116153
1,2034,1,2,310964.8334,141.6547555
1,2034,1,1,310967,144.7290562
1,2035,1,1,311149.25,152.7639917
1,2035,1,6,311150.4167,155.0680699
1,2035,1,5,311159,145.1963069
1,2035,1,4,311165.8334,145.3647081
1,2035,1,3,311169.0834,135.8110972
1,2036,1,5,311192,141.2222219
1,2036,1,4,311198.8334,143.1828794
1,2037,1,5,311235.25,136.8417174
1,2038,1,4,311445.4167,149.1875214
1,2038,1,5,311449.4167,144.3516924
1,2038,1,3,311453.5834,142.1556028
1,2039,1,6,311462.8334,139.0862989
1,2039,1,1,311464.8334,139.5731267
1,2039,1,2,311469.25,138.3962856
1,2040,1,3,311758.3334,134.0105005
1,2041,1,5,311918.4167,152.8551325
1,2041,1,4,311921.5834,143.8509996
1,2041,1,6,311928.6667,145.5403981
1,2041,1,3,311932.4167,135.7459594
1,2041,1,1,311936.3334,140.8214028
1,2042,1,4,312006.1667,143.4285753
1,2042,1,5,312006.9167,141.213155
1,2042,1,3,312016,139.4882122
1,2042,1,6,312017.3334,140.5647867
1,2042,1,1,312026.75,138.1476792
1,2043,1,2,312039.9167,141.6269855
1,2044,1,2,312125,158.323232
1,2044,1,3,312138.1667,149.6271434
1,2044,1,1,312138.8334,151.7078282
1,2044,1,4,312147.4167,147.0820024
1,2044,1,5,312155.25,138.3759659
1,2045,1,6,312205.75,164.9834602
1,2045,1,2,312207.1667,151.0056848
1,2045,1,1,312207.4167,151.7078282
1,2045,1,3,312219.25,139.3698899
1,2045,1,4,312224.8334,144.3835516
1,2046,1,5,312226.6667,151.5325461
1,2047,1,6,312277.9167,165.8182427
1,2047,1,5,312286.6667,152.2546697
1,2047,1,1,312295.4167,146.0787023
1,2048,1,4,312302,139.5039644
1,2048,1,2,312313.3334,140.2451981
1,2049,1,1,312412.6667,152.6763959
1,2049,1,2,312421.4167,144.4629365
1,2049,1,6,312428.5,141.5054253
1,2049,1,3,312429.1667,141.5812679
1,2049,1,4,312431.5834,148.6315498
1,2049,1,5,312432.5,137.0661124
1,2050,1,4,313497.9167,147.7149073
1,2050,1,5,313501.8334,153.9593372
1,2050,1,3,313506.0834,141.3556415
1,2051,1,6,313515.25,140.5286022
1,2051,1,1,313517.9167,144.491672
1,2052,1,6,313573,147.1908559
1,2052,1,3,313578.0834,133.8472036
1,2053,1,4,313694.9167,143.2500509
1,2053,1,5,313695.5834,142.5033715
1,2053,1,3,313704.8334,135.9048749
1,2053,1,6,313706.3334,141.3584623
1,2054,1,4,313839.1667,144.2443839
1,2054,1,3,313842.4167,142.3681741
1,2054,1,5,313849.25,136.0534697
1,2054,1,2,313856.25,140.0731331
1,2054,1,1,313858.0834,143.3746348
1,2055,1,3,313990.25,135.4562443
1,2056,1,4,314086.1667,144.4092617
1,2056,1,3,314089.5834,143.1926257
1,2056,1,5,314096.6667,138.1894994
1,2056,1,2,314103.25,141.4042699
1,2056,1,1,314105.1667,142.5455168
1,2057,1,5,314183.4167,137.7054483
1,2058,1,1,315051.75,150.6713754
1,2058,1,6,315052.9167,155.4063656
1,2058,1,5,315061.75,143.6597545
1,2058,1,4,315068.5834,143.3397869
1,2058,1,3,315071.25,136.149108
1,2059,1,3,315096.75,134.1826721
1,2060,1,4,315141.1667,146.7532799
1,2060,1,5,315145.25,142.8789137
1,2060,1,3,315149.3334,142.5132215
1,2061,1,6,315159,142.1590837
1,2061,1,1,315173.0834,153.2797442
1,2062,1,1,315194.0834,153.2797442
1,2062,1,2,315195,152.1673843
1,2062,1,6,315212,142.1590837
1,2062,1,5,315214.8334,142.9149777
1,2063,1,4,315342.9167,143.6717126
1,2063,1,5,315343.4167,143.4907588
1,2063,1,3,315353.3334,134.9433275
1,2063,1,6,315353.6667,142.2867928
1,2063,1,1,315361.0834,137.9018168
1,2064,1,2,315877.75,138.1818134
1,2064,1,3,315889.75,133.8712352
1,2064,1,4,315899.4167,137.7191164
1,2065,1,4,315918.5834,136.7982555
1,2066,1,2,316038.5,158.6481717
1,2066,1,3,316051.4167,150.6160632
1,2066,1,1,316052.3334,145.98836
1,2066,1,4,316061,144.9247356
1,2066,1,5,316069,138.8261518
1,2067,1,1,316188.5,141.0418497
1,2068,1,5,316511.3334,153.4130751
1,2068,1,4,316514.5834,142.3952145
1,2068,1,6,316521.5834,145.419717
1,2068,1,1,316529.4167,140.1692243
1,2069,1,6,316724.5,165.5448174
1,2069,1,5,316733.0834,152.1536688
1,2069,1,1,316741.75,146.2470294
1,2069,1,4,316746.6667,142.3187234
1,2070,1,3,316756.3334,135.9328602
1,2070,1,2,316758,139.9139377
1,2071,1,4,317009.6667,149.1540759
1,2071,1,5,317013.75,142.6986659
1,2071,1,3,317018.0834,140.8058923
1,2071,1,1,317029,138.7977693
1,2072,1,2,317044.3334,138.2934559
1,2073,1,4,317229.6667,145.2311532
1,2073,1,5,317230.5834,142.2056978
1,2074,1,1,317264.0834,138.2186624
1,2074,1,2,317270.1667,138.3610617
1,2075,1,5,317389.3334,136.5832526
1,2076,1,6,317419.25,139.43787
1,2077,1,4,317473.6667,145.9355399
1,2077,1,3,317477.0834,142.9502214
1,2077,1,5,317483.25,137.791071
1,2077,1,2,317490.4167,142.6534033
1,2077,1,1,317492.6667,144.5931521
1,2078,1,1,318176.5,150.9653916
1,2078,1,6,318191.5834,141.8258175
1,2078,1,5,318195.25,138.9751954
1,2078,1,4,318195.4167,146.4099314
1,2079,1,6,318214.25,140.748273
1,2079,1,5,318217.9167,138.325784
1,2080,1,4,318495.6667,148.1905636
1,2080,1,5,318499.4167,143.5980909
1,2080,1,3,318503.9167,141.8304434
1,2081,1,6,318512.5834,139.693599
1,2081,1,1,318515.0834,139.1464409
1,2082,1,4,318668.5,145.4974607
1,2082,1,5,318669,154.8937676
1,2082,1,3,318678.1667,137.0530543
1,2083,1,6,318681.25,147.3076332
1,2083,1,1,318685.9167,142.5067434
1,2084,1,6,318700.5,147.3076332
1,2085,1,2,318771.5834,151.3551052
1,2085,1,1,318772.0834,150.7689059
1,2085,1,3,318783.5834,141.2790547
1,2085,1,6,318788,144.5563461
1,2085,1,4,318789.0834,144.4543544
1,2085,1,5,318791.6667,140.0530992
1,2086,1,4,319005,143.7452152
1,2086,1,5,319005.5,145.5240167
1,2086,1,3,319014.3334,137.0824142
1,2087,1,6,319017,139.4326934
1,2087,1,1,319022.9167,139.5550479
1,2088,1,3,319147.0834,134.7292037
1,2088,1,4,319157.4167,138.177873
1,2089,1,4,319194.6667,137.2833808
1,2090,1,1,319473.1667,153.1331375
1,2090,1,6,319474.5,154.5798579
1,2090,1,5,319483.0834,142.2970749
1,2090,1,4,319489.75,145.0825119
1,2090,1,3,319492.5,136.361302
1,2091,1,3,319518.3334,135.4285449
1,2092,1,6,320027.6667,166.5083287
1,2092,1,5,320036.3334,151.3094748
1,2092,1,1,320044.9167,146.6813969
1,2093,1,4,320050.5834,148.5125488
1,2093,1,3,320059.0834,142.5277813
1,2093,1,2,320060.9167,140.2561186
1,2094,1,4,320614.5,144.3983639
1,2094,1,3,320618,141.048912
1,2094,1,5,320623.5,140.7792796
1,2094,1,2,320631.25,141.9937323
1,2094,1,1,320633.8334,141.4000975
1,2095,1,4,320920,141.4263469
1,2095,1,3,320923.1667,141.7319306
1,2095,1,5,320929.4167,137.8957632
1,2095,1,2,320936.5,139.8690508
1,2095,1,1,320939.4167,138.7624581
1,2096,1,2,321284.25,150.8196129
1,2096,1,1,321284.6667,151.142631
1,2096,1,3,321296.25,138.3911457
1,2096,1,6,321300.8334,143.7055799
1,2096,1,4,321301.5,145.8839364
1,2096,1,5,321303.75,143.4409603
1,2097,1,4,321693.1667,150.6395959
1,2097,1,5,321697.0834,147.8746938
1,2097,1,3,321701.4167,141.2020419
1,2098,1,6,321709.6667,145.8525309
1,2098,1,1,321714.6667,140.4717545
1,2099,1,2,321908.3334,142.0751827
1,2099,1,3,321920.5834,135.3269125
1,2100,1,2,322693.3334,151.1431884
1,2100,1,1,322693.8334,150.8318888
1,2100,1,3,322705.5,141.4504493
1,2100,1,6,322709.9167,142.1134908
1,2100,1,4,322710.8334,144.6875096
1,2100,1,5,322713.0834,142.8458578
1,2101,1,1,322878.9167,151.6091189
1,2101,1,2,322887.1667,145.0470378
1,2101,1,6,322894.3334,140.4062281
1,2101,1,3,322895.4167,139.6377088
1,2101,1,5,322897.75,139.0653828
1,2101,1,4,322897.9167,145.6487728
1,2102,1,5,323585.25,153.6019416
1,2102,1,4,323588.5,140.9581666
1,2102,1,6,323595.3334,146.7535681
1,2103,1,3,323600.8334,133.3355723
1,2103,1,1,323603.5,138.4538494
1,2104,1,4,323769.75,146.1269745
1,2104,1,3,323773.25,141.9851156
1,2104,1,5,323779.0834,138.9565773
1,2104,1,2,323784.1667,153.5273199
1,2104,1,1,323788.75,144.5873275
1,2105,1,3,324033.75,134.5097322
1,2106,1,1,324105.4167,152.2200724
1,2106,1,6,324106.5834,156.1390969
1,2106,1,5,324115.0834,145.0616177
1,2106,1,4,324122.25,142.0893944
1,2106,1,3,324124.75,135.7531003
1,2107,1,4,324200,149.1602741
1,2107,1,5,324201,148.2380244
1,2107,1,6,324211.5,143.9538022
1,2108,1,3,324211.6667,143.1013238
1,2109,1,2,324231.0834,139.7622142
1,2110,1,2,324257.0834,139.7622142
1,2111,1,1,324345.3334,138.9923288
1,2112,1,4,324499.25,145.6344728
1,2112,1,5,324502.9167,145.728174
1,2112,1,3,324507.25,141.3163702
1,2113,1,6,324516.25,139.0242189
1,2113,1,1,324518.5834,138.7314909
1,2114,1,5,324657.3334,145.6498996
1,2115,1,4,324672.5,143.1340667
1,2115,1,3,324682.6667,135.591156
1,2115,1,6,324687,138.7639772
1,2116,1,2,324780.5834,151.6550735
1,2116,1,1,324781.1667,150.7119922
1,2116,1,3,324792.6667,140.1287236
1,2116,1,6,324797,143.1569872
1,2116,1,4,324798.0834,145.2099715
1,2116,1,5,324800.3334,141.9939832
1,2117,1,1,324959.1667,152.6936419
1,2117,1,2,324967.5834,145.5015108
1,2117,1,6,324972.5834,166.5257599
1,2117,1,3,324975.75,141.369917
1,2117,1,4,324978.0834,147.3659256
1,2117,1,5,324978.5834,151.6016682
1,2118,1,2,325168,137.5864344
1,2119,1,3,325185,135.6867706
1,2120,1,4,326000.3334,144.5203018
1,2120,1,3,326003.75,142.324622
1,2120,1,5,326009.1667,141.2166555
1,2120,1,2,326016.8334,142.0901218
1,2120,1,1,326019.6667,142.979699
1,2121,1,6,326021.6667,140.0356628
1,2122,1,5,326712.75,153.9869706
1,2122,1,4,326715.75,143.7216632
1,2122,1,6,326723.0834,145.6472802
1,2122,1,1,326731.3334,137.7112065
1,2123,1,2,326863.0834,151.9212182
1,2123,1,1,326863.6667,151.7349084
1,2123,1,3,326875.1667,139.1213351
1,2123,1,6,326880,142.0933629
1,2123,1,4,326880.8334,144.5070324
1,2123,1,5,326883,140.6469303
1,2124,1,5,327226,137.0422574
1,2124,1,3,327242.0834,133.6842918
1,2125,1,4,327267.6667,136.4254694
1,2126,1,4,327345.5,148.2488606
1,2126,1,5,327349.4167,144.9099758
1,2126,1,3,327353.6667,142.9404987
1,2127,1,6,327361.25,142.4956765
1,2127,1,1,327365.5834,138.0900622
1,2127,1,2,327368.3334,137.6533261
1,2128,1,4,327496.6667,143.1027469
1,2128,1,5,327497.1667,146.0336378
1,2128,1,3,327506,136.405382
1,2128,1,6,327507.3334,142.6589935
1,2128,1,1,327514.75,139.1456182
1,2129,1,6,327565.6667,166.4722219
1,2129,1,5,327574.25,153.5128799
1,2129,1,1,327582.8334,144.9509371
1,2129,1,4,327587.8334,141.9206473
1,2130,1,3,327597.8334,133.5833582
1,2130,1,2,327598.8334,139.4693869
1,2131,1,3,327618.25,133.5833582
1,2132,1,2,327678.75,137.0480045
1,2133,1,4,327725.9167,147.1465473
1,2133,1,5,327729.8334,143.9449525
1,2133,1,3,327733.75,141.3797493
1,2134,1,6,327756.5834,139.5360887
1,2135,1,6,327774.3334,139.3909084
1,2135,1,2,327780.75,137.4523212
1,2135,1,1,327781.3334,137.7353052
1,2136,1,3,327869.1667,136.3766639
1,2137,1,4,327890.5834,144.8563006
1,2137,1,5,327890.9167,144.0130694
1,2137,1,3,327900.5,139.0180527
1,2138,1,6,327902.5834,140.9480196
1,2138,1,2,327913,137.3797722
1,2139,1,4,328385.75,145.8643583
1,2139,1,3,328389.25,140.0803265
1,2139,1,5,328395.3334,138.2969101
1,2139,1,2,328402.75,138.9360974
1,2139,1,1,328404.75,143.387041
1,2140,1,4,329375.5,148.0836785
1,2140,1,5,329379.5,144.785565
1,2140,1,3,329383.9167,143.0417252
1,2140,1,1,329386.4167,152.5790807
1,2141,1,6,329393.5,140.061337
1,2141,1,2,329398.9167,151.8142978
1,2142,1,6,329430.75,141.5622332
1,2143,1,1,329594.3334,151.2334164
1,2143,1,2,329602.5834,144.5899996
1,2143,1,6,329609.8334,146.1780631
1,2143,1,3,329610.75,139.0307293
1,2143,1,4,329613.0834,147.0677875
1,2144,1,5,329646,153.4605282
1,2144,1,6,329656.0834,146.1780631
1,2144,1,3,329660.6667,135.1227721
1,2144,1,1,329664.8334,138.5798541
1,2145,1,4,329909.5834,147.7687667
1,2145,1,5,329913.5834,143.8567582
1,2146,1,1,329983.75,139.4834762
1,2147,1,2,330017.3334,137.4969573
1,2148,1,4,330157.1667,143.7874193
1,2148,1,5,330157.8334,143.391491
1,2148,1,3,330167.25,134.8534132
1,2148,1,6,330168.6667,139.7657352
1,2149,1,2,330254.25,137.7895567
1,2149,1,3,330265.5,135.4769457
1,2150,1,4,330380,137.5206547
1,2151,1,2,330756.4167,139.1490725
1,2151,1,4,330764.25,145.7616794
1,2151,1,3,330767.5,142.2062633
1,2151,1,5,330773,141.5926864
1,2152,1,2,330781.0834,139.1490725
1,2152,1,1,330783.3334,143.1768811
1,2153,1,5,330891,139.3189914
1,2153,1,3,330912.8334,132.9542899
1,2154,1,4,331064.25,142.3308162
1,2154,1,3,331067.6667,138.4229896
1,2154,1,5,331074.0834,136.633682
1,2154,1,1,331083.25,140.7644646
1,2155,1,6,331616.5834,165.7136448
1,2155,1,5,331625.1667,153.103824
1,2155,1,1,331633.75,145.7099798
1,2155,1,4,331638.9167,141.670329
1,2156,1,2,331651.0834,135.8950993
1,2157,1,4,331840.5,145.4748355
1,2157,1,5,331844.3334,143.3476199
1,2157,1,3,331848.5834,140.5345237
1,2158,1,6,331859.3334,138.8953169
1,2159,1,1,331886.1667,136.8485629
1,2160,1,2,332066.4167,153.0182515
1,2160,1,1,332067.0834,150.3887043
1,2160,1,3,332078.6667,139.5235283
1,2160,1,6,332083.25,142.7736876
1,2160,1,4,332084.25,142.8604697
1,2160,1,5,332086.4167,140.8939878
1,2161,1,1,332262.8334,151.5459675
1,2161,1,2,332271.1667,145.6353114
1,2161,1,6,332278.25,140.9459318
1,2161,1,3,332279.4167,139.8590267
1,2161,1,4,332281.9167,144.9383287
1,2161,1,5,332282.0834,139.1439014
1,2162,1,5,332412.8334,154.1927993
1,2162,1,4,332416,143.6404218
1,2162,1,6,332423.1667,145.1773156
1,2163,1,3,332427.3334,134.6758438
1,2163,1,1,332431.1667,138.160208
1,2164,1,1,333223,139.6577568
1,2165,1,4,333335.5834,145.531283
1,2165,1,5,333339.3334,144.131975
1,2165,1,3,333343.75,140.5130773
